SKU,Name,DisplayName,Description,LocationCode,Thickness,RetailPrice,UOM,ProductType,ItemTypeCode,ItemColorCode,ItemProfileCode,VendorName,VendorItemNum
PM-0000376,Fog Gray,Fog Grey,FOG GREY 3/4,1,0.75,15.10469,SF,PM,15200,126600,0,LUMBER,0
PM-0000377,Fusion Maple 15200,FUSION MAPLE 3/4,FUSION MAPLE 3/4,1,0.75,17.33906,SF,PM,15200,126850,0,LUMBER,0
PM-0000379,Gotta Havit 15200,GOTTA HAVIT 3/4,GOTTA HAVIT 3/4,1,0.75,17.15,SF,PM,15200,129640,0,UKNOWN,0
PM-0000380,Grand Cherry 15200,GRAND CHERRY 3/4,GRAND CHERRY 3/4,1,0.75,18.49375,SF,PM,15200,129700,0,LUMBER,0
PM-0000381,Gridlock in LA 15200,GRIDLOCK IN LA 3/4,GRIDLOCK IN LA 3/4,1,0.75,18.6218,SF,PM,15200,129720,0,UKNOWN,0
PM-0000382,Grove Myrtle 15200,GROVE MYRTLE 3/4,GROVE MYRTLE 3/4,1,0.75,17.36563,SF,PM,15200,129740,0,LUMBER,0
PM-0000383,Gunstock Walnut,Gunstock Walnut,GUNSTOCK WALNUT 3/4,1,0.75,17.19531,SF,PM,15200,129850,0,LUMBER,0
PM-0000384,Hardrock Maple,Hardrock Maple,HARDROCK MAPLE 3/4,1,0.75,17.03281,SF,PM,15200,132020,0,LUMBER,0
PM-0000387,Knotty Pine 15200,KNOTTY PINE 3/4,KNOTTY PINE 3/4,1,0.75,18.52563,SF,PM,15200,141550,0,LUMBER,0
PM-0000389,Latte Maple 15200,LATTE MAPLE 3/4,LATTE MAPLE 3/4,1,0.75,18.60313,SF,PM,15200,144000,0,UKNOWN,0
PM-0000391,Mahogany,Mahogany,MAHOGANY 3/4,1,0.75,17.32813,SF,PM,15200,147010,0,LUMBER,0
PM-0000392,Mahogany Clove 15200,MAHOGANY CLOVE 3/4,MAHOGANY CLOVE 3/4,1,0.75,17.60313,SF,PM,15200,147020,0,LUMBER,0
PM-0000393,Mahgony Impression,Mahogany Impression,MAHOGANY IMPRESSION 3/4,1,0.75,18.32812,SF,PM,15200,147030,0,UKNOWN,0
PM-0000394,Mahogany Impression 15225,Mahogany Impression 4 x 10 3/4,Mahogany Impression 4 x 10 3/4,1,0.75,17.2,SF,PM,15225,147030,0,SPELLMAN,0
PM-0000395,Majestic Magano 15200,Majestic Magano 3/4,Majestic Magano 3/4,1,0.75,18.44781,SF,PM,15200,147035,0,SPELLMAN,0
PM-0000397,Mocha Cherry,Mocha Cherry,MOCHA CHERRY 3/4,1,0.75,18.32813,SF,PM,15200,147450,0,UKNOWN,0
PM-0000398,Molten Lava 15200,MOLTEN LAVA 3/4,MOLTEN LAVA 3/4,1,0.75,18.365,SF,PM,15200,147500,0,UKNOWN,0
PM-0000399,Morning Dew 15200,MORNING DEW 3/4,MORNING DEW 3/4,1,0.75,18.55469,SF,PM,15200,147600,0,UKNOWN,0
PM-0000400,Mountainside Maple 15200,MOUNTAINSIDE MAPLE 3/4,MOUNTAINSIDE MAPLE 3/4,1,0.75,18.60256,SF,PM,15200,147610,0,LUMBER,0
PM-0000401,Natural Maple 15200,NATURAL MAPLE 3/4,NATURAL MAPLE 3/4,1,0.75,18.36563,SF,PM,15200,150010,0,LUMBER,0
PM-0000402,Natural Oak 15200,NATURAL OAK 3/4,NATURAL OAK 3/4,1,0.75,18.2375,SF,PM,15200,150020,0,LUMBER,0
PM-0000403,Negotiating in Geneva,Negotiating In Geneva,NEGOTIATING IN GENEVA 3/4,1,0.75,18.38281,SF,PM,15200,150200,0,LUMBER,0
PM-0000404,Negotiating in Geneva 15225,Negotiating In Geneva,NEGOTIATING IN GENEVA 4x10 3/4,1,0.75,19.1,SF,PM,15225,150200,0,SPELLMAN,0
PM-0000405,New Oyster Grey 15200,NEW OYSTER GREY 3/4,NEW OYSTER GREY 3/4,1,0.75,18.33656,SF,PM,15200,150210,0,LUMBER,0
PM-0000406,Witchcraft,Witchcraft,NIGHTFALL 3/4,1,0.75,18.39844,SF,PM,15200,150350,0,UKNOWN,0
PM-0000407,Nightfall 15225,Nightfall 4 x 10 3/4,Nightfall 4 x 10 3/4,1,0.75,17.2,SF,PM,15225,150350,0,SPELLMAN,0
PM-0000408,Noble Mahogany 15200,NOBLE MAHOGANY 3/4,NOBLE MAHOGANY 3/4,1,0.75,18.40781,SF,PM,15200,150600,0,LUMBER,0
PM-0000409,Nutmeg Cherry,Nutmeg Cherry,NUTMEG CHERRY 3/4,1,0.75,15.325,SF,PM,15200,150850,0,LUMBER,0
PM-0000410,Nutmeg Cherry 15225,Nutmeg Cherry,Nutmeg Cherry 4 x 10 3/4,1,0.75,14.56,SF,PM,15225,150850,0,SPELLMAN,0
PM-0000411,Oatmeal Cookie 15200,OATMEAL COOKIE 3/4,OATMEAL COOKIE 3/4,1,0.75,18.365,SF,PM,15200,151000,0,UKNOWN,0
PM-0000412,Opullent Olmo 15200,Opullent Olmo 3/4,Opullent Olmo 3/4,1,0.75,18.42188,SF,PM,15200,152000,0,UKNOWN,0
PM-0000413,Oxford White,Oxford White,OXFORD WHITE 3/4,1,0.75,14.72656,SF,PM,15200,110100,0,SPELLMAN,0
PM-0000414,Oxford White,Oxford White,OXFORD WHITE 4X10 3/4,1,0.75,14.9305,SF,PM,15225,110100,0,UKNOWN,0
PM-0000415,Oxford White,Oxford White,OXFORD WHITE FORMALD FREE 3/4,1,0.75,15.135,SF,PM,15205,110100,0,UKNOWN,0
PM-0000416,Paper Peche 15310,PAPER PECHE 3/4,PAPER PECHE 3/4,1,0.75,14.68,SF,PM,15310,190710,0,LUMBER,0
PM-0000417,Peach Cobbler 15200,PEACH COBBLER 3/4,PEACH COBBLER 3/4,1,0.75,18.365,SF,PM,15200,155000,0,UKNOWN,0
PM-0000418,Pearwood 15200,PEARWOOD 3/4,PEARWOOD 3/4,1,0.75,15.23906,SF,PM,15200,156210,0,UKNOWN,0
PM-0000420,Pepperdust,Pepperdust,PEPPERDUST 3/4,1,0.75,15.28906,SF,PM,15200,156260,0,LUMBER,0
PM-0000421,Pralines n Cream 15200,PRALINES n CREAM 3/4,PRALINES n CREAM 3/4,1,0.75,18.365,SF,PM,15200,156670,0,UKNOWN,0
PM-0000422,Prism Blue 15200,PRISM BLUE 3/4,PRISM BLUE 3/4,1,0.75,18.47322,SF,PM,15200,156710,0,LUMBER,0
PM-0000423,Prism Red 15200,PRISM RED 3/4,PRISM RED 3/4,1,0.75,18.47281,SF,PM,15200,156730,0,LUMBER,0
PM-0000424,Prism Green 15200,PRISM GREEN 3/4,PRISM GREEN 3/4,1,0.75,18.3656,SF,PM,15200,156720,0,LUMBER,0
PM-0000425,Prism Yellow 15200,PRISM YELLOW 3/4,PRISM YELLOW 3/4,1,0.75,18.3656,SF,PM,15200,156740,0,LUMBER,0
PM-0000426,Pumice 15200,PUMICE 3/4,PUMICE 3/4,1,0.75,18.3656,SF,PM,15200,156850,0,LUMBER,0
PM-0000428,Riviera Maple 15200,RIVIERA MAPLE 3/4,RIVIERA MAPLE 3/4,1,0.75,18.325,SF,PM,15200,159350,0,LUMBER,0
PM-0000429,Running in Pamplona 15200,RUNNING IN PAMPLONA 3/4,RUNNING IN PAMPLONA 3/4,1,0.75,18.62188,SF,PM,15200,159850,0,UKNOWN,0
PM-0000430,Rustic Roble 15200,Rustic Roble 3/4,Rustic Roble 3/4,1,0.75,18.42188,SF,PM,15200,159900,0,SPELLMAN,0
PM-0000431,Samba in Rio 15200,SAMBA IN RIO 3/4,SAMBA IN RIO 3/4,1,0.75,18.62188,SF,PM,15200,162040,0,UKNOWN,0
PM-0000432,Select Walnut,Select Walnut,SELECT WALNUT 3/4,1,0.75,18.42188,SF,PM,15200,162210,0,LUMBER,0
PM-0000433,Shadow Sawn 15200,SHADOW SAWN 3/4,SHADOW SAWN 3/4,1,0.75,18.44688,SF,PM,15200,162213,0,SPELLMAN,0
PM-0000435,Silver Grey 15200,SILVER GREY 3/4,SILVER GREY 3/4,1,0.75,15.213,SF,PM,15200,162220,0,LUMBER,0
PM-0000436,Singing the Chicago Blues 15200,SINGING THE CHICAGO BLUES 3/4,SINGING THE CHICAGO BLUES 3/4,1,0.75,18.62188,SF,PM,15200,162230,0,UKNOWN,0
PM-0000437,Sipping Seattle Java 15200,SIPPING SEATTLE JAVA 3/4,SIPPING SEATTLE JAVA 3/4,1,0.75,19.16667,SF,PM,15200,162240,0,UKNOWN,0
PM-0000439,Smoke Grey 15200,SMOKE GREY 3/4,SMOKE GREY 3/4,1,0.75,15.1093,SF,PM,15200,162500,0,LUMBER,0
PM-0000440,Smores 15200,SMORES 3/4,SMORES 3/4,1,0.75,18.365,SF,PM,15200,162520,0,UKNOWN,0
PM-0000442,Storm,Storm,STORM 3/4,1,0.75,17.28906,SF,PM,15200,162800,0,LUMBER,0
PM-0000443,Streets of San Francisco 15200,STREETS OF SAN FRANCISCO 3/4,STREETS OF SAN FRANCISCO 3/4,1,0.75,18.62187,SF,PM,15200,162810,0,UKNOWN,0
PM-0000444,Sunset 15200,SUNSET 3/4,SUNSET 3/4,1,0.75,15.15,SF,PM,15200,162860,0,UKNOWN,0
PM-0000445,Sunset 15225,Sunset 4 x 10 3/4,Sunset 4 x 10 3/4,1,0.75,15.79125,SF,PM,15225,162860,0,SPELLMAN,0
PM-0000446,Sunrise 15200,SUNRISE 3/4,SUNRISE 3/4,1,0.75,18.38281,SF,PM,15200,162850,0,UKNOWN,0
PM-0000447,Surf 15200,SURF 3/4 S568,SURF 3/4 S568,1,0.75,18.473,SF,PM,15200,162870,0,LUMBER,0
PM-0000448,Tea Party in Boston 15200,TEA PARTY IN BOSTON 3/4,TEA PARTY IN BOSTON 3/4,1,0.75,18.62188,SF,PM,15200,165200,0,UKNOWN,0
PM-0000449,Thunderstorm 15200,THUNDERSTORM 3/4,THUNDERSTORM 3/4,1,0.75,18.60667,SF,PM,15200,165325,0,UKNOWN,0
PM-0000450,Thunderstorm 15225,THUNDERSTORM 4 X 10  3/4,THUNDERSTORM 4 X 10  3/4,1,0.75,18.79125,SF,PM,15225,165325,0,SPELLMAN,0
PM-0000451,Tiramisu 15200,TIRAMISU 3/4,TIRAMISU 3/4,1,0.75,18.365,SF,PM,15200,165337,0,UKNOWN,0
PM-0000452,Toasted Coconut 15200,TOASTED COCONUT 3/4,TOASTED COCONUT 3/4,1,0.75,18.365,SF,PM,15200,165580,0,UKNOWN,0
PM-0000453,Township Maple 15200,TOWNSHIP MAPLE 3/4,TOWNSHIP MAPLE 3/4,1,0.75,18.47281,SF,PM,15200,165600,0,LUMBER,0
PM-0000454,Township Maple 15205,Township Maple 3/4  NAUF,Township Maple 3/4  NAUF,1,0.75,18.32,SF,PM,15205,165600,0,SPELLMAN,0
PM-0000456,Twilight,Twilight,TWILIGHT 3/4,1,0.75,18.325,SF,PM,15200,165950,0,UKNOWN,0
PM-0000457,Vanilla Maple 15200,VANILLA MAPLE 3/4,VANILLA MAPLE 3/4,1,0.75,18.49375,SF,PM,15200,171010,0,LUMBER,0
PM-0000458,Vienna Cherry 15200,VIENNA CHERRY 3/4,VIENNA CHERRY 3/4,1,0.75,18.60313,SF,PM,15200,171300,0,UKNOWN,0
PM-0000460,Waltzing in Vienna 15200,WALTZING IN VIENNA 3/4,WALTZING IN VIENNA 3/4,1,0.75,18.6218,SF,PM,15200,174010,0,LUMBER,0
PM-0000461,Wedding Cake 15200,WEDDING CAKE 3/4,WEDDING CAKE 3/4,1,0.75,18.365,SF,PM,15200,174090,0,UKNOWN,0
PM-0000462,Wild Cherry 15200,WILD CHERRY 3/4,WILD CHERRY 3/4,1,0.75,17.36563,SF,PM,15200,174350,0,LUMBER,0
PM-0000463,Willow Grey,Willow Grey,WILLOW GREY 3/4,1,0.75,17.33656,SF,PM,15200,174360,0,LUMBER,0
PM-0000464,Windsor Mahogany 15200,WINDSOR MAHOGANY 3/4,WINDSOR MAHOGANY 3/4,1,0.75,18.50938,SF,PM,15200,174362,0,LUMBER,0
PM-0000465,Woodland Birch 15200,WOODLAND BIRCH 3/4,WOODLAND BIRCH 3/4,1,0.75,18.41718,SF,PM,15200,174600,0,LUMBER,0
PM-0000475,Oxford White 1in 18200,Oxford White,OXFORD WHITE 1in TF,1,1,15.45,SF,PM,18200,110100,0,UKNOWN,0
PM-0000476,Oxford White 1in 18201,Oxford White,OXFORD WHITE  1IN  4 X 10,1,1,15.48125,SF,PM,18201,110100,0,SPELLMAN,0
PM-0000478,Dura White 1in 18200,Duraply White,DURA WHITE 1in G2S,1,1,14.69,SF,PM,18200,191010,0,DURAPLAY,0
PM-0000482,Looks Likatre,Looks Likatre,Looks Likatre 3/4,1,0.75,17.42188,SF,PM,15200,123060,0,UKNOWN,0
PM-0000483,Appears likatre 15200,Appears likatre 3/4,Appears likatre 3/4,1,0.75,18.422,SF,PM,15200,123061,0,UKNOWN,0
PM-0000484,Seems Likatre 15200,Seems Likatre 3/4,Seems Likatre 3/4,1,0.75,18.42188,SF,PM,15200,123062,0,UKNOWN,0
PM-0000485,Leave Likatre 15200,Leave Likatre 3/4,Leave Likatre 3/4,1,0.75,18.42188,SF,PM,15200,123063,0,UKNOWN,0
PM-0000486,Trytoo Savatre,Trytoo Savatre,Trytoo Savatre 3/4,1,0.75,18.42188,SF,PM,15200,123064,0,UKNOWN,0
PM-0000487,Aimtoo Savatre 15200,Aimtoo Savatre 3/4,Aimtoo Savatre 3/4,1,0.75,18.42188,SF,PM,15200,123065,0,UKNOWN,0
PM-0000488,Iwantoo Savatre 15200,Iwantoo Savatre 3/4,Iwantoo Savatre 3/4,1,0.75,18.42188,SF,PM,15200,123066,0,UKNOWN,0
PM-0000489,Opto Printatre 15200,Opto Printatre 3/4,Opto Printatre 3/4,1,0.75,18.42188,SF,PM,15200,123067,0,UKNOWN,0
PM-0000490,Electo Printatre 15200,Electo Printatre 3/4,Electo Printatre 3/4,1,0.75,18.42188,SF,PM,15200,123068,0,UKNOWN,0
PM-0000491,Chusto Printatre 15200,Chusto Printatre 3/4,Chusto Printatre 3/4,1,0.75,18.42188,SF,PM,15200,123069,0,UKNOWN,0
PM-0000492,Electo Printatre 15225,Electo Printatre 3/4 4 x 10,Electo Printatre 3/4 4 x 10,1,0.75,18.66675,SF,PM,15225,123068,0,SPELLMAN,0
PM-0000493,LOOKS LIKATRE 15225,Looks Likatre,LOOKS LIKATRE 3/4 4 X 10,1,0.75,18.66675,SF,PM,15225,123060,0,SPELLMAN,0
PM-0000494,TL Absolute Acajou,TL Absolute Acajou,TL Absolute Acajou 3/4,1,0.75,19.59375,SF,PM,15150,165350,0,UKNOWN,0
PM-0000495,TL Aimtoo Savatre 15150,TL Aimtoo Savatre 3/4,TL Aimtoo Savatre 3/4,1,0.75,19.5937,SF,PM,15150,165351,0,UKNOWN,0
PM-0000496,TL Black 15150,TL Black,TL Black 3/4,1,0.75,19.1406,SF,PM,15150,165352,0,UKNOWN,0
PM-0000497,TL Exquisite Elm 15150,TL Exquisite Elm 3/4,TL Exquisite Elm 3/4,1,0.75,19.5937,SF,PM,15150,165353,0,UKNOWN,0
PM-0000498,TL Looks Likatre,TL Looks Likatre,TL Looks Likatre 3/4,1,0.75,19.59375,SF,PM,15150,165354,0,UKNOWN,0
PM-0000499,TL Opto Printatre 15150,TL Opto Printatre 3/4,TL Opto Printatre 3/4,1,0.75,19.5937,SF,PM,15150,165355,0,UKNOWN,0
PM-0000500,TL Opulent Olmo 15150,TL Opulent Olmo 3/4,TL Opulent Olmo 3/4,1,0.75,19.5937,SF,PM,15150,165356,0,UKNOWN,0
PM-0000501,TL Oxford White,TL Oxford White,TL Oxford White 3/4,1,0.75,18.87812,SF,PM,15150,165357,0,UKNOWN,0
PM-0000502,TL Trytoo Savatre,TL Trytoo Savatre,TL Trytoo Savatre 3/4,1,0.75,19.59375,SF,PM,15150,165358,0,UKNOWN,0
PM-0000503,TL Seems Likatre 15150,TL Seems Likatre 3/4,TL Seems Likatre 3/4,1,0.75,19.5937,SF,PM,15150,165359,0,SPELLMAN,0
PM-0000504,TL Kona Blend 15150,TL KONA BLEND 3/4,TL KONA BLEND 3/4,1,0.75,19.7,SF,PM,15150,165360,0,SPELLMAN,0
PM-0000505,TL Brown Pearwood(Choc Pear),TL Brown Pearwood 3/4,TL Brown Pearwood 3/4,1,0.75,19.7,SF,PM,15150,165380,0,SPELLMAN,0
PM-0000506,TL Chocolate Malt 15150,TL Chocolate Malt 3/4,TL Chocolate Malt 3/4,1,0.75,19.7,SF,PM,15150,165387,0,SPELLMAN,0
PM-0000507,TL Dusk to Dawn 15150,TL DUSK TO DAWN 3/4,TL DUSK TO DAWN 3/4,1,0.75,19.57344,SF,PM,15150,165395,0,SPELLMAN,0
PM-0000508,TL Select Walnut,TL SELECT WALNUT 3/4,TL SELECT WALNUT 3/4,1,0.75,19.57344,SF,PM,15150,165450,0,SPELLMAN,0
PM-0000509,TL LeaveLikatre 15150,TL LeaveLikatre 3/4,TL LeaveLikatre 3/4,1,0.75,19.5937,SF,PM,15150,165400,0,SPELLMAN,0
PM-0000510,TL Leave Likatre 15240,TL Leave Likatre 3/4  4 x 10,TL Leave Likatre 3/4  4 x 10,1,0.75,19.72,SF,PM,15240,165400,0,SPELLMAN,0
PM-0000511,TL Looks Likatre 15240,TL Looks Likatre,TL Looks Likatre 3/4  4 x 10,1,0.75,19.72,SF,PM,15240,165354,0,SPELLMAN,0
PM-0000512,TL Nightfall 15150,TL Nightfall 3/4,TL Nightfall 3/4,1,0.75,19.5937,SF,PM,15150,165500,0,SPELLMAN,0
PM-0000513,Bankers Grey 20100,Bankers Grey250 1/4,Bankers Grey250 1/4,1,0.25,18.095,SF,PM,20100,114075,0,SPELLMAN,0
PM-0000514,Calypso250 20100,Calypso250 1/4,Calypso250 1/4,1,0.25,18.095,SF,PM,20100,117021,0,SPELLMAN,0
PM-0000515,Palazzo250 20100,Palazzo250 1/4,Palazzo250 1/4,1,0.25,18.095,SF,PM,20100,152100,0,SPELLMAN,0
PM-0000516,Macchiato250 20100,Macchiato250 1/4,Macchiato250 1/4,1,0.25,18.095,SF,PM,20100,147000,0,SPELLMAN,0
PM-0000517,Rugged Trail250 20100,Rugged Trail250 1/4,Rugged Trail250 1/4,1,0.25,18.095,SF,PM,20100,159800,0,SPELLMAN,0
PM-0000518,Simplicity250 20100,Simplicity250 1/4,Simplicity250 1/4,1,0.25,18.095,SF,PM,20100,162226,0,SPELLMAN,0
PM-0000519,Slate250 20100,Slate250 1/4,Slate250 1/4,1,0.25,18.095,SF,PM,20100,162401,0,SPELLMAN,0
PM-0000520,Wrought Iron250 20100,Wrought Iron250 1/4,Wrought Iron250 1/4,1,0.25,18.095,SF,PM,20100,175000,0,SPELLMAN,0
PM-0000521,Zebrano White 20100,Zebrano White250 1/4,Zebrano White250 1/4,1,0.25,18.095,SF,PM,20100,176000,0,SPELLMAN,0
PM-0000522,SALT Bianco250 10250,SALT Bianco250 1/4,SALT Bianco250 1/4,1,0.25,30.34,SF,PM,10250,164005,0,PETERMANLUMBER,SG68R
PM-0000523,SALT Bruciato250 10250,SALT Bruciato250 1/4,SALT Bruciato250 1/4,1,0.25,30.34,SF,PM,10250,164007,0,PETERMANLUMBER,SME005
PM-0000524,SALT Buff Linen250 10250,SALT Buff Linen250 1/4,SALT Buff Linen250 1/4,1,0.25,30.34,SF,PM,10250,164009,0,PETERMANLUMBER,GS20M
PM-0000525,SALT Canyon Bleach250 10250,S Canyon Bleach,SALT Canyon Bleach250 1/4,1,0.25,30.34,SF,PM,10250,164010,0,PETERMANLUMBER,GSD23
PM-0000526,SALT Canyon Charcoal250 10250,SALT Canyon Charcoal250 1/4,SALT Canyon Charcoal250 1/4,1,0.25,30.34,SF,PM,10250,164012,0,PETERMANLUMBER,GSTM2
PM-0000527,SALT Canyon Oak250 10250,SALT Canyon Oak250 1/4,SALT Canyon Oak250 1/4,1,0.25,30.34,SF,PM,10250,164014,0,PETERMANLUMBER,GSD17
PM-0000528,SALT Canyon Walnut250 10250,SALT Canyon Walnut250 1/4,SALT Canyon Walnut250 1/4,1,0.25,30.34,SF,PM,10250,164016,0,PETERMANLUMBER,GSD18
PM-0000529,SALT Carbone250 10250,SALT Carbone250 1/4,SALT Carbone250 1/4,1,0.25,30.34,SF,PM,10250,164018,0,PETERMANLUMBER,GSDH3
PM-0000530,SALT Eucalipto Brown250 10250,SALT Eucalipto Brown250 1/4,SALT Eucalipto Brown250 1/4,1,0.25,30.34,SF,PM,10250,164020,0,PETERMANLUMBER,GSDB3
PM-0000531,SALT Eucalipto Dark250 10250,SALT Eucalipto Dark250 1/4,SALT Eucalipto Dark250 1/4,1,0.25,30.34,SF,PM,10250,164023,0,PETERMANLUMBER,GSDB4
PM-0000532,SALT Eucalipto Grey250 10250,SALT Eucalipto Grey250 1/4,SALT Eucalipto Grey250 1/4,1,0.25,30.34,SF,PM,10250,164025,0,PETERMANLUMBER,GSDB2
PM-0000533,SALT Eucalipto White250 10250,SALT Eucalipto White250 1/4,SALT Eucalipto White250 1/4,1,0.25,30.34,SF,PM,10250,164027,0,PETERMANLUMBER,GSDB1
PM-0000534,SALT Fantasia250 10250,SALT Fantasia250 1/4,SALT Fantasia250 1/4,1,0.25,30.34,SF,PM,10250,164030,0,PETERMANLUMBER,GS40R
PM-0000535,SALT Faro Oak250 10250,SALT Faro Oak250 1/4,SALT Faro Oak250 1/4,1,0.25,30.34,SF,PM,10250,164035,0,PETERMANLUMBER,GS37M
PM-0000536,SALT Fumo250 10250,SALT Fumo250 1/4,SALT Fumo250 1/4,1,0.25,30.34,SF,PM,10250,164037,0,PETERMANLUMBER,GSP32
PM-0000537,SALT Mahnolia Linen250 10250,SALT Mahnolia Linen250 1/4,SALT Mahnolia Linen250 1/4,1,0.25,30.34,SF,PM,10250,164039,0,PETERMANLUMBER,GSDE6
PM-0000538,SALT Maranello250 10250,S Maranello,SALT Maranello250 1/4,1,0.25,30.34,SF,PM,10250,164041,0,PETERMANLUMBER,GS61M
PM-0000539,SALT Moca250 10250,SALT Moca250 1/4,SALT Moca250 1/4,1,0.25,30.34,SF,PM,10250,164045,0,PETERMANLUMBER,GSP20
PM-0000540,SALT Noce Ribera250 10250,SALT Noce Ribera250 1/4,SALT Noce Ribera250 1/4,1,0.25,30.34,SF,PM,10250,164049,0,PETERMANLUMBER,GSDF2
PM-0000541,SALT Olmo Cafe250 10250,SALT Olmo Cafe250 1/4,SALT Olmo Cafe250 1/4,1,0.25,30.34,SF,PM,10250,164055,0,PETERMANLUMBER,SM4584
PM-0000542,SALT Olmo Fume250 10250,SALT Olmo Fume250 1/4,SALT Olmo Fume250 1/4,1,0.25,30.34,SF,PM,10250,164060,0,PETERMANLUMBER,SM4521
PM-0000543,SALT Olmo Miele250 10250,SALT Olmo Miele250 1/4,SALT Olmo Miele250 1/4,1,0.25,30.34,SF,PM,10250,165200,0,PETERMANLUMBER,SM4565
PM-0000544,SALT Palisandro Azuro250 10250,S Palisandro Azuro,SALT Palisandro Azuro250 1/4,1,0.25,30.34,SF,PM,10250,164120,0,PETERMANLUMBER,GSDF8
PM-0000545,SALT Palisandro Grigio250 10250,SALT Palisandro Grigio250 1/4,SALT Palisandro Grigio250 1/4,1,0.25,30.34,SF,PM,10250,164125,0,PETERMANLUMBER,GSDF9
PM-0000546,SALT Palisandro Walnut250 10250,SALT Palisandro Walnut250 1/4,SALT Palisandro Walnut250 1/4,1,0.25,30.34,SF,PM,10250,164130,0,PETERMANLUMBER,GSDF6
PM-0000547,SALT Pampas250 10250,SALT Pampas250 1/4,SALT Pampas250 1/4,1,0.25,30.34,SF,PM,10250,164140,0,PETERMANLUMBER,SMW006
PM-0000548,SALT Panna250 10250,S Panna,SALT Panna250 1/4,1,0.25,30.34,SF,PM,10250,164150,0,PETERMANLUMBER,GS98R
PM-0000549,SALT Rovere Agento250 10250,SALT Rovere Agento250 1/4,SALT Rovere Agento250 1/4,1,0.25,30.34,SF,PM,10250,164160,0,PETERMANLUMBER,GSDH1
PM-0000550,SALT Rovere Grigio250 10250,SALT Rovere Grigio250 1/4,SALT Rovere Grigio250 1/4,1,0.25,30.34,SF,PM,10250,164170,0,PETERMANLUMBER,GSDH2
PM-0000551,SALT Rovere Sabbia250 10250,SALT Rovere Sabbia250 1/4,SALT Rovere Sabbia250 1/4,1,0.25,30.34,SF,PM,10250,164175,0,PETERMANLUMBER,GSP01
PM-0000552,SALT Rustica250 10250,SALT Rustica250 1/4,SALT Rustica250 1/4,1,0.25,30.34,SF,PM,10250,164180,0,PETERMANLUMBER,GSDF3
PM-0000553,SALT Rustic Oak250,S Rustic Oak,SALT Rustic Oak250 1/4,1,0.25,30.34,SF,PM,10250,164190,0,PETERMANLUMBER,GSDF5
PM-0000554,SALT Sonoma250 10250,SALT Sonoma250 1/4,SALT Sonoma250 1/4,1,0.25,30.34,SF,PM,10250,164200,0,PETERMANLUMBER,GSV36
PM-0000555,SALT Taiga250 10250,SALT Taiga250 1/4,SALT Taiga250 1/4,1,0.25,30.34,SF,PM,10250,164210,0,PETERMANLUMBER,SMW004
PM-0000556,SALT Teak Scuro250 10250,SALT Teak Scuro250 1/4,SALT Teak Scuro250 1/4,1,0.25,30.34,SF,PM,10250,164220,0,PETERMANLUMBER,GSDE9
PM-0000557,SALT Uva250 10250,SALT Uva250 1/4,SALT Uva250 1/4,1,0.25,30.34,SF,PM,10250,164250,0,PETERMANLUMBER,GSP25
PM-0000558,W ASIAN NIGHT250 20100,W ASIAN NIGHT250 1/4,W ASIAN NIGHT250 1/4,1,0.25,19.43,SF,PM,20100,169000,0,SPELLMAN,0
PM-0000559,W COCABALA250 20100,W COCABALA250 1/4,W COCABALA250 1/4,1,0.25,19.43,SF,PM,20100,169100,0,SPELLMAN,0
PM-0000560,W COLUMBIAN WALNUT250 20100,W COLUMBIAN WALNUT250 1/4,W COLUMBIAN WALNUT250 1/4,1,0.25,19.43,SF,PM,20100,169150,0,SPELLMAN,0
PM-0000561,W PHANTOM CHARCOAL250 20100,W PHANTOM CHARCOAL250 1/4,W PHANTOM CHARCOAL250 1/4,1,0.25,19.43,SF,PM,20100,169500,0,SPELLMAN,0
PM-0000562,W PHANTOM ECRU250 20100,W PHANTOM ECRU250 1/4,W PHANTOM ECRU250 1/4,1,0.25,19.43,SF,PM,20100,169510,0,SPELLMAN,0
PM-0000563,W SKYLINE WALNUT250 20100,W SKYLINE WALNUT250 1/4,W SKYLINE WALNUT250 1/4,1,0.25,19.43,SF,PM,20100,169700,0,SPELLMAN,0
PM-0000564,W STUDIO TEAK250 20100,W STUDIO TEAK250 1/4,W STUDIO TEAK250 1/4,1,0.25,19.43,SF,PM,20100,169750,0,SPELLMAN,0
PM-0000565,W VERANDA TEAK250 20100,W VERANDA TEAK250 1/4,W VERANDA TEAK250 1/4,1,0.25,19.43,SF,PM,20100,169870,0,SPELLMAN,0
PM-0000566,W WINDSOR MAHOGANY250 20100,W WINDSOR MAHOGANY250 1/4,W WINDSOR MAHOGANY250 1/4,1,0.25,19.43,SF,PM,20100,169940,0,SPELLMAN,0
PM-0000567,Bankers Grey 3/4 15200,Bankers Grey 3/4,Bankers Grey 3/4,1,0.75,17.365,SF,PM,15200,114075,0,SPELLMAN,0
PM-0000568,Calypso 3/4 15200,Calypso 3/4,Calypso 3/4,1,0.75,17.365,SF,PM,15200,117021,0,SPELLMAN,0
PM-0000569,Macchiato 3/4 15200,Macchiato 3/4,Macchiato 3/4,1,0.75,17.365,SF,PM,15200,147000,0,SPELLMAN,0
PM-0000570,Palazzo 3/4 15200,Palazzo 3/4,Palazzo 3/4,1,0.75,17.365,SF,PM,15200,152100,0,SPELLMAN,0
