SKU,Name,DisplayName,Description,Thickness,RetailPrice,UOF,ProductType,ItemTypeCode,ItemColorCode,ItemProfileCode,VendorName,VendorItemNum
AC-0000001,Hamper Basket Chrome 18x14x19,Hamper Basket Chrome 18x14x19,Hamper Basket Chrome 18x14x19,1,56.829,EA,AC,0,0,0,HAFELE,547.42.231
AC-0000002,Hamper Basket Chrome 18x16x19,Hamper Basket Chrome 18x16x19,Hamper Basket Chrome 18x16x19,1,63.04,EA,AC,0,0,0,HAFELE,547.42.241
AC-0000003,Hamper Basket Chrome 24x14x19,Hamper Basket Chrome 24x14x19,Hamper Basket Chrome 24x14x19,1,67.611,EA,AC,0,0,0,HAFELE,547.42.232
AC-0000004,Hamper Basket Chrome 24x16x19,Hamper Basket Chrome 24x16x19,Hamper Basket Chrome 24x16x19,1,72.777,EA,AC,0,0,0,HAFELE,547.42.242
AC-0000005,Hamper Basket Wht 18x16x19,Hamper Basket Wht 18x16x19,Hamper Basket Wht 18x16x19,1,31.029,EA,AC,0,0,0,HAFELE,547.42.741
AC-0000006,Hamper Basket Wht 24x16x19,Hamper Basket Wht 24x16x19,Hamper Basket Wht 24x16x19,1,63.771,EA,AC,0,0,0,HAFELE,547.42.742
AC-0000007,Hamper Bashket Wht 18x14x19,Hamper Bashket Wht 18x14x19,Hamper Bashket Wht 18x14x19,1,61.143,EA,AC,0,0,0,HAFELE,547.42.731
AC-0000008,Hamper Basket Wht 24x14x19,Hamper Basket Wht 24x14x19,Hamper Basket Wht 24x14x19,1,58.514,EA,AC,0,0,0,HAFELE,547.42.732
AC-0000010,Hamper Brake Flap Left,Hamper Brake Flap Left,Hamper Brake Flap Left,1,3.514,EA,AC,0,0,0,HAFELE,365.86.713
AC-0000011,Hamper Brake Flap Right,Hamper Brake Flap Right,Hamper Brake Flap Right,1,3.514,EA,AC,0,0,0,HAFELE,365.86.704
AC-0000012,Hamper Rack Chrome  214 MM,Hamper Rack Chrome  214 MM,Hamper Rack Chrome  214 MM,1,3.063,EA,AC,0,0,0,HAFELE,547.42.990
AC-0000014,Hamper Rack White 214 (New),Hamper Rack White 214,Hamper Rack White 214 (New),1,3.343,EA,AC,0,0,0,HAFELE,547.42.991
AC-0000015,CLOTH LAUNDRY BAG 24in CREAM,CLOTH LAUNDRY BAG 24in CREAM,CLOTH LAUNDRY BAG 24in CREAM,1,32.314,EA,AC,0,0,0,HAFELE,547.42.488
AC-0000016,CLOTH LAUNDRY BAG 18in CREAM,CLOTH LAUNDRY BAG 18in CREAM,CLOTH LAUNDRY BAG 18in CREAM,1,28.571,EA,AC,0,0,0,HAFELE,547.42.486
AC-0000025,KN BRU NI RD 134.06.631,KN BRU NI RD 134.06.631,KN BRU NI RD 134.06.631,1,1.686,EA,AC,0,0,0,HAFELE,134.06.631
AC-0000027,KN BRU NI AMER 133.79.051,KN BRU NI AMER 133.79.051,KN BRU NI AMER 133.79.051,1,4.686,EA,AC,0,0,0,HAFELE,133.79.051
AC-0000030,KN OIL RUBBED BRZ 120.61.350,KN OIL RUBBED BRZ 120.61.350,KN OIL RUBBED BRZ 120.61.350,1,2.811,EA,AC,0,0,0,HAFELE,120.61.350
AC-0000033,KN  NICKEL  MATT 134.45.600,KN  NICKEL  MATT 134.45.600,KN  NICKEL  MATT 134.45.600,1,2.377,EA,AC,0,0,0,HAFELE,134.45.600
AC-0000041,KN POL CHM MUSH 134.06.241,KN POL CHM MUSH 134.06.241,KN POL CHM MUSH 134.06.241,1,1.783,EA,AC,0,0,0,HAFELE,134.06.241
AC-0000042,KN SAT BNZ CPR 134.06.101,KN SAT BNZ CPR 134.06.101,KN SAT BNZ CPR 134.06.101,1,1.76,EA,AC,0,0,0,HAFELE,134.06.101
AC-0000046,KN SMOKED CHR 134.45.308,KN SMOKED CHR 134.45.308,KN SMOKED CHR 134.45.308,1,2.377,EA,AC,0,0,0,HAFELE,134.45.308
AC-0000049,KN STAINLESS MUSH 134.06.441,KN STAINLESS MUSH 134.06.441,KN STAINLESS MUSH 134.06.441,1,1.857,EA,AC,0,0,0,HAFELE,134.06.441
AC-0000050,KN NI MATT MUSH 134.06.641,KN NI MATT MUSH 134.06.641,KN NI MATT MUSH 134.06.641,1,1.8,EA,AC,0,0,0,HAFELE,134.06.641
AC-0000051,KN BLACK MATT MUSH 134.06.301,KN BLACK MATT MUSH 134.06.301,KN BLACK MATT MUSH 134.06.301,1,1.714,EA,AC,0,0,0,HAFELE,134.06.301
AC-0000052,KN BLACK ANT 134.33.320,KN BLACK ANT 134.33.320,KN BLACK ANT 134.33.320,1,4.543,EA,AC,0,0,0,HAFELE,134.33.320
AC-0000054,PULL M SQ BAR SS 102.12.001,PULL M SQ BAR SS 102.12.001,PULL M SQ BAR SS 102.12.001,1,4.171,EA,AC,0,0,0,HAFELE,102.12.001
AC-0000055,PULL M SQ BAR SS 102.12.002,PULL M SQ BAR SS 102.12.002,PULL M SQ BAR SS 102.12.002,1,5.171,EA,AC,0,0,0,HAFELE,102.12.002
AC-0000056,PULL M SS CRES 128M 117.95.630,PULL M SS CRES 128M 117.95.630,PULL M SS CRES 128M 117.95.630,1,10.057,EA,AC,0,0,0,HAFELE,117.95.630
AC-0000057,PULL M BN NEXUS 107.38.603,PULL M BN NEXUS 107.38.603,PULL M BN NEXUS 107.38.603,1,5.486,EA,AC,0,0,0,HAFELE,107.38.603
AC-0000058,PULL M SS SQ CRES 104.08.000,PULL M SS SQ CRES 104.08.000,PULL M SS SQ CRES 104.08.000,1,4.8,EA,AC,0,0,0,HAFELE,104.08.000
AC-0000059,PULL M ANT BLK 121.90.302,PULL M ANT BLK 121.90.302,PULL M ANT BLK 121.90.302,1,5.543,EA,AC,0,0,0,HAFELE,121.90.302
AC-0000061,PUL M BRUS CHRO 96M 116.07.429,PUL M BRUS CHRO 96M 116.07.429,PUL M BRUS CHRO 96M 116.07.429,1,1.211,EA,AC,0,0,0,HAFELE,116.07.429
AC-0000063,PULL M BLACK MATT  102.47.319,PULL M BLACK MATT  102.47.319,PULL M BLACK MATT  102.47.319,1,12.086,EA,AC,0,0,0,HAFELE,102.47.319
AC-0000064,PULL M  BK MAT CRES 117.31.320,PULL M  BK MAT CRES 117.31.320,PULL M  BK MAT CRES 117.31.320,1,2.343,EA,AC,0,0,0,HAFELE,117.31.320
AC-0000066,PULL M  NI MAT CRES 117.31.628,PULL M  NI MAT CRES 117.31.628,PULL M  NI MAT CRES 117.31.628,1,2.114,EA,AC,0,0,0,HAFELE,117.31.628
AC-0000067,PULL S NI MATT CRES 117.31.638,PULL S NI MATT CRES 117.31.638,PULL S NI MATT CRES 117.31.638,1,4.4,EA,AC,0,0,0,HAFELE,117.31.638
AC-0000068,PULL M  POL CH CRES 117.31.228,PULL M  POL CH CRES 117.31.228,PULL M  POL CH CRES 117.31.228,1,3.686,EA,AC,0,0,0,HAFELE,117.31.228
AC-0000069,PULL S POL CHM CRES 117.31.238,PULL S POL CHM CRES 117.31.238,PULL S POL CHM CRES 117.31.238,1,4.286,EA,AC,0,0,0,HAFELE,117.31.238
AC-0000071,PULL M POLIS CROME 121.88.260,PULL M POLIS CROME 121.88.260,PULL M POLIS CROME 121.88.260,1,10.011,EA,AC,0,0,0,HAFELE,121.88.260
AC-0000080,PULL M BR NIC MATT 121.88.662,PULL M BR NIC MATT 121.88.662,PULL M BR NIC MATT 121.88.662,1,12.371,EA,AC,0,0,0,HAFELE,121.88.662
AC-0000083,PULL M WIRE PC 116.09.288,PULL M WIRE PC 116.09.288,PULL M WIRE PC 116.09.288,1,3.714,EA,AC,0,0,0,HAFELE,116.09.288
AC-0000084,PULL M POL CHROME 116.07.228,PULL M POL CHROME 116.07.228,PULL M POL CHROME 116.07.228,1,4.046,EA,AC,0,0,0,HAFELE,116.07.228
AC-0000085,PULL S MATT CH CRES 117.31.418,PULL S MATT CH CRES 117.31.418,PULL S MATT CH CRES 117.31.418,1,4.4,EA,AC,0,0,0,HAFELE,117.31.418
AC-0000086,PULL MATT CHM CRES  117.31.408,PULL MATT CHM CRES  117.31.408,PULL MATT CHM CRES  117.31.408,1,3.8,EA,AC,0,0,0,HAFELE,117.31.408
AC-0000090,PULL WIRE S ORB 116.07.323,PULL WIRE S ORB 116.07.323,PULL WIRE S ORB 116.07.323,1,1.457,EA,AC,0,0,0,HAFELE,116.07.323
AC-0000091,PULL S WIRE NI MATT 116.07.621,PULL S WIRE NI MATT 116.07.621,PULL S WIRE NI MATT 116.07.621,1,1.229,EA,AC,0,0,0,HAFELE,116.07.621
AC-0000092,PULL WIRE SC 116.07.118,PULL WIRE SC 116.07.118,PULL WIRE SC 116.07.118,1,1.4,EA,AC,0,0,0,HAFELE,116.07.118
AC-0000093,PULL M  OIL RUB  117.31.323,PULL M  OIL RUB  117.31.323,PULL M  OIL RUB  117.31.323,1,4.937,EA,AC,0,0,0,HAFELE,117.31.323
AC-0000094,PULL M ORB 128MM 125.67.352,PULL M ORB 128MM 125.67.352,PULL M ORB 128MM 125.67.352,1,4.914,EA,AC,0,0,0,HAFELE,125.67.352
AC-0000095,PULL M  OIL RUB BNZ 125.67.351,PULL M  OIL RUB BNZ 125.67.351,PULL M  OIL RUB BNZ 125.67.351,1,4.257,EA,AC,0,0,0,HAFELE,125.67.351
AC-0000096,PULL M BRSH NI 125.68.051,PULL M BRSH NI 125.68.051,PULL M BRSH NI 125.68.051,1,4.971,EA,AC,0,0,0,HAFELE,125.68.051
AC-0000097,PULL M  OIL RUB BNZ 125.68.351,PULL M  OIL RUB BNZ 125.68.351,PULL M  OIL RUB BNZ 125.68.351,1,3.429,EA,AC,0,0,0,HAFELE,125.68.351
AC-0000098,PULL AMERICANA ORB 125.68.352,PULL AMERICANA ORB 125.68.352,PULL AMERICANA ORB 125.68.352,1,5.829,EA,AC,0,0,0,HAFELE,125.68.352
AC-0000099,PULL BRSH NI 128MM 125.68.052,PULL BRSH NI 128MM 125.68.052,PULL BRSH NI 128MM 125.68.052,1,6.686,EA,AC,0,0,0,HAFELE,125.68.052
AC-0000105,PULL M SS 128MM 102.47.953,PULL M SS 128MM 102.47.953,PULL M SS 128MM 102.47.953,1,8.371,EA,AC,0,0,0,HAFELE,102.47.953
AC-0000106,PULL POL CHM 102.47.202,PULL POL CHM 102.47.202,PULL POL CHM 102.47.202,1,15.154,EA,AC,0,0,0,HAFELE,102.47.202
AC-0000117,PULL NYLON BLACK 116.71.107,PULL NYLON BLACK 116.71.107,PULL NYLON BLACK 116.71.107,1,0.52,EA,AC,0,0,0,HAFELE,116.71.107
AC-0000119,PULL BAR SBC 128MM 117.97.162,PULL BAR SBC 128MM 117.97.162,PULL BAR SBC 128MM 117.97.162,1,3.857,EA,AC,0,0,0,HAFELE,117.97.162
AC-0000120,PULL BAR S SBC 96MM 117.97.160,PULL BAR S SBC 96MM 117.97.160,PULL BAR S SBC 96MM 117.97.160,1,3.571,EA,AC,0,0,0,HAFELE,117.97.160
AC-0000122,PULL BAR S BRSH NI  117.97.660,PULL BAR S BRSH NI 117.97.660,PULL BAR S BRSH NI 117.97.660,1,2.877,EA,AC,0,0,0,HAFELE,117.97.660
AC-0000123,PULL BAR S BRSH NI 117.97.662,PULL BAR S BRSH NI 117.97.662,PULL BAR S BRSH NI 117.97.662,1,3.389,EA,AC,0,0,0,HAFELE,117.97.662
AC-0000126,PULL CARMEL SS 107.18.612,PULL CARMEL SS 107.18.612,PULL CARMEL SS 107.18.612,1,2.571,EA,AC,0,0,0,HAFELE,107.18.612
AC-0000127,PULL CARMEL SS 107.18.613,PULL CARMEL SS 107.18.613,PULL CARMEL SS 107.18.613,1,3.743,EA,AC,0,0,0,HAFELE,107.18.613
AC-0000128,Pull NYLON White  116.71.100,Pull NYLON White  116.71.100,Pull NYLON White  116.71.100,1,0.357,EA,AC,0,0,0,HAFELE,116.71.100
AC-0000129,Jewelry 21in Black,Jewelry 21in Black,Jewelry 21in Black,1,67.457,EA,AC,0,0,0,OCTOBER,CLA5106181301
AC-0000130,Jewelry 21in Black Suspended,Jewelry 21in Black Suspended,Jewelry 21in Black Suspended,1,62.514,EA,AC,0,0,0,OCTOBER,CLAAT200-1806-02
AC-0000131,Jewelry 21in Maroon,Jewelry 21in Maroon,Jewelry 21in Maroon,1,67.457,EA,AC,0,0,0,OCTOBER,CLA5136181301
AC-0000132,Jewelry 21in Maroon Suspended,Jewelry 21in Maroon Suspended,Jewelry 21in Maroon Suspended,1,62.514,EA,AC,0,0,0,OCTOBER,CLAAT200-1806-01
AC-0000133,Jewelry 24in Black,Jewelry 24in Black,Jewelry 24in Black,1,63.886,EA,AC,0,0,0,OCTOBER,CLA5106211301
AC-0000134,Jewelry 24in Black Suspended,Jewelry 24in Black Suspended,Jewelry 24in Black Suspended,1,81.286,EA,AC,0,0,0,OCTOBER,CLAAT200210606
AC-0000135,Jewelry 24in Maroon,Jewelry 24in Maroon,Jewelry 24in Maroon,1,63.886,EA,AC,0,0,0,OCTOBER,CLA5136211301
AC-0000136,Jewelry 24in Maroon Suspended,Jewelry 24in Maroon Suspended,Jewelry 24in Maroon Suspended,1,81.286,EA,AC,0,0,0,OCTOBER,OCTAT200210605
AC-0000137,Jewelry 21in Lucite,Jewelry 21in Lucite,Jewelry 21in Lucite,1,82.857,EA,AC,0,0,0,PLASTIC,0
AC-0000138,Jewelry 24in Lucite,Jewelry 24in Lucite,Jewelry 24in Lucite,1,111.429,EA,AC,0,0,0,PACIFIC,0
AC-0000139,Synergy Belt ORB 12in,Synergy Belt ORB 12in,Synergy Belt ORB 12in,1,42.886,EA,AC,0,0,0,HAFELE,807.54.130
AC-0000140,Synergy Belt Matt Alum 12in,Synergy Belt Matt Alum 12in,Synergy Belt Matt Alum 12in,1,40.571,EA,AC,0,0,0,HAFELE,807.54.930
AC-0000141,Synergy Belt Matt Ni 12in,Synergy Belt Matt Ni 12in,Synergy Belt Matt Ni 12in,1,40.571,EA,AC,0,0,0,HAFELE,807.54.630
AC-0000142,Synergy Belt Chrome 12in,Synergy Belt Chrome 12in,Synergy Belt Chrome 12in,1,40.571,EA,AC,0,0,0,HAFELE,807.54.230
AC-0000143,Synergy Belt White 12in,Synergy Belt White 12in,Synergy Belt White 12in,1,34.149,EA,AC,0,0,0,HAFELE,807.54.770
AC-0000144,Synergy Belt Almond 12in,Synergy Belt Almond 12in,Synergy Belt Almond 12in,1,33.768,EA,AC,0,0,0,HAFELE,807.54.490
AC-0000145,Synergy Belt ORB 14in,Synergy Belt ORB 14in,Synergy Belt ORB 14in,1,47.269,EA,AC,0,0,0,HAFELE,807.54.131
AC-0000146,Synergy Belt Matt Alum 14in,Synergy Belt Matt Alum 14in,Synergy Belt Matt Alum 14in,1,47.131,EA,AC,0,0,0,HAFELE,807.54.931
AC-0000147,Synergy Belt Matt Ni 14in,Synergy Belt Matt Ni 14in,Synergy Belt Matt Ni 14in,1,45.029,EA,AC,0,0,0,HAFELE,807.54.631
AC-0000148,Synergy Belt Chrome 14in,Synergy Belt Chrome 14in,Synergy Belt Chrome 14in,1,47.131,EA,AC,0,0,0,HAFELE,807.54.231
AC-0000149,Synergy Belt Almond 14in,Synergy Belt Almond 14in,Synergy Belt Almond 14in,1,35.543,EA,AC,0,0,0,HAFELE,807.54.491
AC-0000150,Synergy Tie ORB 12in,Synergy Tie ORB 12in,Synergy Tie ORB 12in,1,42.886,EA,AC,0,0,0,HAFELE,807.54.132
AC-0000151,Synergy Tie Matt Ni 12in,Synergy Tie Matt Ni 12in,Synergy Tie Matt Ni 12in,1,40.571,EA,AC,0,0,0,HAFELE,807.54.632
AC-0000152,Synergy Tie Chrome 12in,Synergy Tie Chrome 12in,Synergy Tie Chrome 12in,1,40.571,EA,AC,0,0,0,HAFELE,807.54.232
AC-0000153,Synergy Tie White 12in,Synergy Tie White 12in,Synergy Tie White 12in,1,33.768,EA,AC,0,0,0,HAFELE,807.54.772
AC-0000154,Synergy Tie Almond 12in,Synergy Tie Almond 12in,Synergy Tie Almond 12in,1,34.149,EA,AC,0,0,0,HAFELE,807.54.492
AC-0000155,Synergy Tie Matt Alum 12in,Synergy Tie Matt Alum 12in,Synergy Tie Matt Alum 12in,1,42.446,EA,AC,0,0,0,HAFELE,807.54.932
AC-0000156,Synergy Tie Matt Alum 14in,Synergy Tie Matt Alum 14in,Synergy Tie Matt Alum 14in,1,44.629,EA,AC,0,0,0,HAFELE,807.54.933
AC-0000157,Synergy Tie Almond 14in,Synergy Tie Almond 14in,Synergy Tie Almond 14in,1,34.914,EA,AC,0,0,0,HAFELE,807.54.493
AC-0000158,Synergy Tie White 14in,Synergy Tie White 14in,Synergy Tie White 14in,1,35.543,EA,AC,0,0,0,HAFELE,807.54.773
AC-0000159,Synergy Belt White 14in,Synergy Belt White 14in,Synergy Belt White 14in,1,35.543,EA,AC,0,0,0,HAFELE,807.54.771
AC-0000160,Synergy Rnd Rod ORB 8ft,Synergy Rnd Rod ORB 8ft,Synergy Rnd Rod ORB 8ft,1,39.593,EA,AC,0,0,0,HAFELE,801.42.100
AC-0000161,Synergy Rnd Rod Matt Alum 8ft,Synergy Rnd Rod Matt Alum 8ft,Synergy Rnd Rod Matt Alum 8ft,1,40.206,EA,AC,0,0,0,HAFELE,801.42.900
AC-0000162,Synergy Rnd Rod Matt Brass 8ft,Synergy Rnd Rod Matt Brass 8ft,Synergy Rnd Rod Matt Brass 8ft,1,31.086,EA,AC,0,0,0,HAFELE,801.42.500
AC-0000163,Synergy Rnd Rod Matt Ni 8ft,Synergy Rnd Rod Matt Ni 8ft,Synergy Rnd Rod Matt Ni 8ft,1,37.047,EA,AC,0,0,0,HAFELE,801.42.600
AC-0000164,Synergy Rnd Rod Pol Brass 8ft,Synergy Rnd Rod Pol Brass 8ft,Synergy Rnd Rod Pol Brass 8ft,1,31.086,EA,AC,0,0,0,HAFELE,801.42.800
AC-0000165,Synergy Rnd Rod Pol Chrome 8ft,Synergy Rnd Rod Pol Chrome 8ft,Synergy Rnd Rod Pol Chrome 8ft,1,37.909,EA,AC,0,0,0,HAFELE,801.42.200
AC-0000166,Synergy Rnd Pole Cup ORB ,Synergy Rnd Pole Cup ORB ,Synergy Rnd Pole Cup ORB ,1,5.691,PR,AC,0,0,0,HAFELE,803.56.100
AC-0000167,Synergy Rnd Pole Cup Matt Alum,Synergy Rnd Pole Cup Matt Alum,Synergy Rnd Pole Cup Matt Alum,1,5.829,PR,AC,0,0,0,HAFELE,803.56.900
AC-0000168,Synergy Rnd Pole Cup Matt Brass,Synergy Rnd Pole Cup Matt Brass,Synergy Rnd Pole Cup Matt Brass,1,4.937,PR,AC,0,0,0,HAFELE,803.56.500
AC-0000169,Synergy Rnd Pole Cup Matt Ni ,Synergy Rnd Pole Cup Matt Ni ,Synergy Rnd Pole Cup Matt Ni ,1,4.937,PR,AC,0,0,0,HAFELE,803.56.600
AC-0000170,Synergy Rnd Pole Cup Pol Brass,Synergy Rnd Pole Cup Pol Brass,Synergy Rnd Pole Cup Pol Brass,1,4.937,PR,AC,0,0,0,HAFELE,803.56.800
AC-0000171,Synergy Rnd Pole Cup Pol Chrome ,Synergy Rnd Pole Cup Pol Chrome ,Synergy Rnd Pole Cup Pol Chrome ,1,4.937,PR,AC,0,0,0,HAFELE,803.56.200
AC-0000172,Synergy Scarf Rack ORB 14in,Synergy Scarf Rack ORB 14in,Synergy Scarf Rack ORB 14in,1,47.2,EA,AC,0,0,0,HAFELE,807.54.134
AC-0000173,Synergy Scarf Rack Matt Alum 14in,Synergy Scarf Rack Matt Alum 14in,Synergy Scarf Rack Matt Alum 14in,1,44.629,EA,AC,0,0,0,HAFELE,807.54.934
AC-0000174,Synergy Valet Rail ORB 12in,Synergy Valet Rail ORB 12in,Synergy Valet Rail ORB 12in,1,42.943,EA,AC,0,0,0,HAFELE,808.70.130
AC-0000175,Synergy Valet Rail Matt Ni 12in,Synergy Valet Rail Matt Ni 12in,Synergy Valet Rail Matt Ni 12in,1,40.571,EA,AC,0,0,0,HAFELE,808.70.630
AC-0000176,Synergy Valet Rail Chrome 12in,Synergy Valet Rail Chrome 12in,Synergy Valet Rail Chrome 12in,1,40.571,EA,AC,0,0,0,HAFELE,808.70.230
AC-0000177,Synergy Valet Rail White 12in,Synergy Valet Rail White 12in,Synergy Valet Rail White 12in,1,35.863,EA,AC,0,0,0,HAFELE,808.70.770
AC-0000178,Synergy Valet Rail Almond 12in,Synergy Valet Rail Almond 12in,Synergy Valet Rail Almond 12in,1,35.863,EA,AC,0,0,0,HAFELE,808.70.490
AC-0000179,Synergy Valet Rail Matt Alum 12in,Synergy Valet Rail Matt Alum 12in,Synergy Valet Rail Matt Alum 12in,1,40.571,EA,AC,0,0,0,HAFELE,808.70.930
AC-0000180,Synergy Valet Rail ORB 14in,Synergy Valet Rail ORB 14in,Synergy Valet Rail ORB 14in,1,46.4,EA,AC,0,0,0,HAFELE,808.70.131
AC-0000181,Synergy Valet Rail Matt Alum 14in,Synergy Valet Rail Matt Alum 14in,Synergy Valet Rail Matt Alum 14in,1,43.571,EA,AC,0,0,0,HAFELE,808.70.931
AC-0000182,Synergy Valet Rail Matt Ni 14in,Synergy Valet Rail Matt Ni 14in,Synergy Valet Rail Matt Ni 14in,1,44.743,EA,AC,0,0,0,HAFELE,808.70.631
AC-0000183,Synergy Valet Rail Chrome 14in,Synergy Valet Rail Chrome 14in,Synergy Valet Rail Chrome 14in,1,44.743,EA,AC,0,0,0,HAFELE,808.70.231
AC-0000184,Synergy Valet Rail Almond 14in,Synergy Valet Rail Almond 14in,Synergy Valet Rail Almond 14in,1,30.543,EA,AC,0,0,0,HAFELE,808.70.491
AC-0000185,Synergy Valet Rail White 14in,Synergy Valet Rail White 14in,Synergy Valet Rail White 14in,1,35.829,EA,AC,0,0,0,HAFELE,808.70.771
AC-0000187,ROBE HOOK - NI MATT,ROBE HOOK - NI MATT,ROBE HOOK - NI MATT,1,2.743,EA,AC,0,0,0,HAFELE,845.01.600
AC-0000188,Robe Hook - Chrome,Robe Hook - Chrome,Robe Hook - Chrome,1,1.737,EA,AC,0,0,0,HAFELE,885.06.209
AC-0000189,Robe Hook O.R.B,Robe Hook O.R.B,Robe Hook O.R.B,1,2.217,EA,AC,0,0,0,HAFELE,845.01.300
AC-0000190,LATCH FINGER CHROM 245.74.200,LATCH FINGER CHROM 245.74.200,LATCH FINGER CHROM 245.74.200,1,4.857,EA,AC,0,0,0,HAFELE,245.74.200
AC-0000191,Cam 2 INCH  ( USED WITH LOCK),Cam 2 INCH  ( USED WITH LOCK),Cam 2 INCH  ( USED WITH LOCK),1,2.629,EA,AC,0,0,0,SECURITYPLUS,C7004-2C
AC-0000192,Lock 2IN DICS C415A or C413A 1-3/16,Lock 2IN DICS C415A/C413A 1-3/16,Lock 2IN DICS C415A/C413A 1-3/16,1,12.343,EA,AC,0,0,0,SECURITYPLUS,C8055-14A
AC-0000193,Lock - Magnetic,Lock - Magnetic,Lock - Magnetic,1,12.114,EA,AC,0,0,0,LOUIS,RVRL201
AC-0000194,Key - Magnetic Lock,Key - Magnetic Lock,Key - Magnetic Lock,1,17.886,EA,AC,0,0,0,LOUIS,RURL202
AC-0000195,Wardrobe Lift - 21in-27in ,Wardrobe Lift - 21in-27in ,Wardrobe Lift - 21in-27in ,1,101.257,EA,AC,0,0,0,HAFELE,805.31.201
AC-0000196,Wardrobe Lift - 27in-36in,Wardrobe Lift - 27in-36in,Wardrobe Lift - 27in-36in,1,112.96,EA,AC,0,0,0,HAFELE,805.31.202
AC-0000197,Wardrobe Lift - 35in-48in,Wardrobe Lift - 35in-48in,Wardrobe Lift - 35in-48in,1,104.457,EA,AC,0,0,0,HAFELE,805.31.203
AC-0000204,Oval Chrome Rod,Oval Chrome Rod 8ft,Oval Chrome Rod 8ft,1,10.257,EA,AC,0,0,0,HAFELE,801.13.201
BB-0000001,BIRCH BALTIC 1/2 G2 9 PLY  5X5,BIRCH BALTIC 1/2 G2 9 PLY  5X5,BIRCH BALTIC 1/2 G2 9 PLY  5X5,0.5,1.139,SF,BB,0,808010,12900,LUMBER,0
BB-0000002,1/2 BIRCH VENEER PRE FINISHED,1/2 BIRCH VENEER PRE FINISHED,1/2 BIRCH VENEER PRE FINISHED,0.5,1.576,SF,BB,32100,808009,0,SPELLMAN,0
BB-0000003,BALTIC BIRCH BBBB 1/2,BALTIC BIRCH BBBB 1/2,BALTIC BIRCH BBBB 1/2,0.5,1.576,SF,BB,32200,808010,0,UKNOWN,0
BB-0000004,1/4 BIRCH VENEER PRE FINISHED,1/4 BIRCH VENEER PRE FINISHED,1/4 BIRCH VENEER PRE FINISHED,0.25,0.845,SF,BB,30200,808009,0,SPELLMAN,0
BB-0000005,BALTIC BIRCH PLY250 1/4,BALTIC BIRCH PLY250 1/4,BALTIC BIRCH PLY250 1/4,0.25,0.845,SF,BB,30250,808010,0,UKNOWN,0
EB-0000001,EB Cabinet Almond 1030,Natural Almond,EB CAB ALMON   018 15/16 2114 ,0.018,0.032,LF,EB,1030,110200,1020,UKNOWN,0
EB-0000002,EB Oxford White 3030,Oxford White,EB OX WHITE 3M 15/16  2001,0.118,0.356,LF,EB,3030,110100,1020,UKNOWN,0
EB-0000003,EB Arbor Myrtle 1030,Arbor Myrtle,EB ARBOR MYRTLE 018 15/16 4488,0.018,0.069,LF,EB,1030,111710,1020,UKNOWN,0
EB-0000004,EB Oxford White 1030,Oxford White,EB OX WHIT FE  .018 15/16 2001,0.018,0.032,LF,EB,1030,110100,1020,UKNOWN,0
EB-0000005,EB Brown Pear 1030,Brown Pearwood,EB BROWN PEAR .018 15/16  4763 ,0.018,0.069,LF,EB,1030,115000,1020,UKNOWN,0
EB-0000006,EB Mocha Cherry 1030,Mocha Cherry,EB MOCHA CHERRY 018 15/16 5805,0.018,0.105,LF,EB,1030,147450,1020,UKNOWN,0
EB-0000007,EB Nutmeg Cherry 1030,Nutmeg Cherry,EB NUTMG CHER  .018 15/16 4275,0.018,0.105,LF,EB,1030,150850,1020,UKNOWN,0
EB-0000008,EB Gotta Havit 1030,Gotta Havit,EB GOTTA HAVIT 018 15/16  5121,0.018,0.069,LF,EB,1030,129640,1020,UKNOWN,0
EB-0000009,EB Negotiating In Geneva 1030,Negotiating In Geneva,EB NEG IN GENEVA .018 1518,0.018,0.141,LF,EB,1030,150200,1020,UKNOWN,0
EB-0000010,EB Ebony Sand 1030,Ebony Sand,EB EBONY SAND 018 15/16 6623,0.018,0.092,LF,EB,1030,123050,1020,UKNOWN,0
EB-0000011,EB Sunset 1030,Sunset,EB SUNSET 018 15/16 4101,0.018,0.088,LF,EB,1030,162860,1020,UKNOWN,0
EB-0000012,EB Arbor Myrtle  1045,Arbor Myrtle,EB Arbor Myrtle  15/16 1mm,0.039,0.22,LF,EB,1045,111710,1020,UKNOWN,0
EB-0000013,EB Trytoo Savatre 1030,Trytoo Savatre,EB TRYTOO SAVATRE.018 15/16 3245,0.018,0.105,LF,EB,1030,123064,1020,UKNOWN,0
EB-0000014,EB Select Walnut 1030,Select Walnut,EB SELECT WALNUT .018 15/16 5232,0.018,0.105,LF,EB,1030,162210,1020,UKNOWN,0
EB-0000015,EB Hardrock Maple 1030,Hardrock Maple,EB HARDROCK MAPL 018  4125,0.018,0.069,LF,EB,1030,132020,1020,UKNOWN,0
EB-0000016,EB Black 1030,Black,EB BLACK 018 15/16  2416,0.018,0.032,LF,EB,1030,114450,1020,UKNOWN,0
EB-0000017,EB Mahogany Impression 1030,Mahogany Impression,EB MAHOGANY IMP 018 15/16 4726,0.018,0.069,LF,EB,1030,147030,1020,UKNOWN,0
EB-0000018,EB Painable EB 1030,EB PAINTABLE EB 018 15/16 1427,EB PAINTABLE EB 018 15/16 1427,0.018,0.101,LF,EB,1030,199999,1020,UKNOWN,0
